what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"pl_PL",1261333926265
processors,sysinfo,,,"1",1261333926265
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1261333926265
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1261333926265
java.specification.name,sysinfo,,,"Java Platform API Specification",1261333926265
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1261333926265
java.specification.version,sysinfo,,,"1.6",1261333926265
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1261333926265
java.version,sysinfo,,,"1.6.0_17",1261333926265
java.vm.info,sysinfo,,,"mixed mode",1261333926265
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1261333926265
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1261333926265
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1261333926265
java.vm.specification.version,sysinfo,,,"1.0",1261333926265
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1261333926265
java.vm.version,sysinfo,,,"14.3-b01",1261333926265
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1261333926390
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1261333927000
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1261333927265
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1261333927421
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1261333927421
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1261333928203
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1261333928406
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1261333928515
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1261333929406
