what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1261337498187
ws,sysinfo,,,"win32",1261337498187
locale,sysinfo,,,"pl_PL",1261337498187
processors,sysinfo,,,"1",1261337498187
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1261337498187
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1261337498187
java.specification.name,sysinfo,,,"Java Platform API Specification",1261337498187
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1261337498187
java.specification.version,sysinfo,,,"1.6",1261337498187
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1261337498187
java.version,sysinfo,,,"1.6.0_17",1261337498187
java.vm.info,sysinfo,,,"mixed mode",1261337498187
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1261337498187
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1261337498187
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1261337498187
java.vm.specification.version,sysinfo,,,"1.0",1261337498187
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1261337498187
java.vm.version,sysinfo,,,"14.3-b01",1261337498187
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1261337498203
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1261337498531
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1261337499484
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1261337500343
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1261337500406
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1261337500656
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1261337500687
